username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2017-10-07 15:31;7591;35846;"Will be joining @GovMikeHuckabee tonight at 8pmE on @TBN . Enjoy! https:// twitter.com/govmikehuckabe e/status/915883629678661633 …";;@GovMikeHuckabee @TBN;;"916747884716011521";https://twitter.com/realDonaldTrump/status/916747884716011521
realDonaldTrump;2017-10-07 10:04;14116;66433;"Our great team at @FEMA is prepared for #HurricaneNate . Everyone in LA, MS, AL, and FL please listen to your local authorities & be safe!";;@FEMA;#HurricaneNate;"916665576940097536";https://twitter.com/realDonaldTrump/status/916665576940097536
realDonaldTrump;2017-10-07 09:24;15842;73682;". @NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1";;@NBCNews;#1;"916655548623413248";https://twitter.com/realDonaldTrump/status/916655548623413248
realDonaldTrump;2017-10-07 08:17;12845;69308;"I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!";;;;"916638685914951680";https://twitter.com/realDonaldTrump/status/916638685914951680
realDonaldTrump;2017-10-07 08:04;18242;94026;"More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?";;;;"916635236238274561";https://twitter.com/realDonaldTrump/status/916635236238274561
realDonaldTrump;2017-10-07 08:00;14627;75549;"Late Night host are dealing with the Democrats for their very "unfunny" & repetitive material, always anti-Trump! Should we get Equal Time?";;;;"916634286811435008";https://twitter.com/realDonaldTrump/status/916634286811435008
realDonaldTrump;2017-10-07 07:11;12423;67096;"...contributions. The RNC is taking in far more $'s than the Dems, and much of it by my wonderful small donors. I am working hard for them!";;;;"916622087606980609";https://twitter.com/realDonaldTrump/status/916622087606980609
realDonaldTrump;2017-10-07 07:05;13582;67275;"Can't believe I finally got a good story in the @washingtonpost . It discusses the enthusiasm of "Trump" voters through campaign....";;@washingtonpost;;"916620603741868032";https://twitter.com/realDonaldTrump/status/916620603741868032
realDonaldTrump;2017-10-05 21:58;25833;92731;"Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs & sanctuary cities. Vote Ed Gillespie!";;;;"916120435762266114";https://twitter.com/realDonaldTrump/status/916120435762266114
realDonaldTrump;2017-10-05 07:50;18759;79784;"Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews . Low news and reporting standards. No verification from me.";;@NBCNews;;"915907150333009920";https://twitter.com/realDonaldTrump/status/915907150333009920
realDonaldTrump;2017-10-05 07:09;36566;157519;"Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!";;;;"915896809536589824";https://twitter.com/realDonaldTrump/status/915896809536589824
realDonaldTrump;2017-10-05 06:59;23354;93398;"Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!";;;;"915894251967385600";https://twitter.com/realDonaldTrump/status/915894251967385600
realDonaldTrump;2017-10-05 06:46;10828;59518;"Thank you! https:// twitter.com/evelynmcquary/ status/915686768321720323 …";;;;"915890821228048385";https://twitter.com/realDonaldTrump/status/915890821228048385
realDonaldTrump;2017-10-05 06:44;15353;100121;"So wonderful to be in Las Vegas yesterday and meet with people, from police to doctors to the victims themselves, who I will never forget!";;;;"915890389269254145";https://twitter.com/realDonaldTrump/status/915890389269254145
realDonaldTrump;2017-10-04 21:08;23608;111381;"On behalf of a GRATEFUL NATION, THANK YOU to all of the First Responders (HEROES) who saved countless lives in Las Vegas on Sunday night. pic.twitter.com/ZxuMYWnNHv";;;;"915745470689005573";https://twitter.com/realDonaldTrump/status/915745470689005573
realDonaldTrump;2017-10-04 19:36;23509;96751;"WE LOVE YOU LAS VEGAS! pic.twitter.com/nxRWeR1gEz";;;;"915722355757985792";https://twitter.com/realDonaldTrump/status/915722355757985792
realDonaldTrump;2017-10-04 11:49;13705;91442;"I will be landing in Las Vegas shortly to pay my respects with @FLOTUS Melania. Everyone remains in our thoughts and prayers.";;@FLOTUS;;"915604746936967168";https://twitter.com/realDonaldTrump/status/915604746936967168
realDonaldTrump;2017-10-04 11:18;18243;70034;"The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews . They should issue an apology to AMERICA!";;@NBCNews @VP;#FakeNews;"915596990674849792";https://twitter.com/realDonaldTrump/status/915596990674849792
realDonaldTrump;2017-10-04 10:47;21997;95843;"NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!";;;#FakeNews;"915589297096536065";https://twitter.com/realDonaldTrump/status/915589297096536065
realDonaldTrump;2017-10-04 07:29;38434;157418;"Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!";;;;"915539424406114304";https://twitter.com/realDonaldTrump/status/915539424406114304
realDonaldTrump;2017-10-04 06:25;14941;88459;"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.";;;;"915523382686478337";https://twitter.com/realDonaldTrump/status/915523382686478337
realDonaldTrump;2017-10-03 20:53;14361;67225;"My Administration will continue to work around the clock with Governor @RicardoRossello & his team. Great progress being made! #PRStrong pic.twitter.com/1aL9YrwTvC";;@RicardoRossello;#PRStrong;"915379231454003200";https://twitter.com/realDonaldTrump/status/915379231454003200
realDonaldTrump;2017-10-03 20:20;16659;104545;"It is a "miracle" how fast the Las Vegas Metropolitan Police were able to find the demented shooter and stop him from even more killing!";;;;"915371086249971712";https://twitter.com/realDonaldTrump/status/915371086249971712
realDonaldTrump;2017-10-03 19:02;12327;59958;"So proud of @FEMA , Military, and First Responders! Thank you! pic.twitter.com/kWVMqVelri";;@FEMA;;"915351470354108417";https://twitter.com/realDonaldTrump/status/915351470354108417
realDonaldTrump;2017-10-03 17:59;7420;39157;"Great meeting with Governor Mapp of the #USVI . He is very thankful for the great job done by @FEMA and First Responders. pic.twitter.com/AtBGEpDF9C";;@FEMA;#USVI;"915335645719121920";https://twitter.com/realDonaldTrump/status/915335645719121920
realDonaldTrump;2017-10-03 17:22;13873;74615;"Leaving Puerto Rico now for D.C. Will be in Las Vegas early tomorrow to pay my respects. Everyone is in my thoughts and prayers. https:// twitter.com/sheriff_lvmpd/ status/914871804216221697 …";;;;"915326171063242752";https://twitter.com/realDonaldTrump/status/915326171063242752
realDonaldTrump;2017-10-03 07:40;43318;212939;"I am so proud of our great Country. God bless America!";;;;"915179824012042241";https://twitter.com/realDonaldTrump/status/915179824012042241
realDonaldTrump;2017-10-02 07:11;75380;317693;"My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!";;;;"914810093874671617";https://twitter.com/realDonaldTrump/status/914810093874671617
realDonaldTrump;2017-10-01 21:22;12170;69898;"Congratulations to #TeamUSA on your great @PresidentsCup victory! pic.twitter.com/fZeP1e9mo7";;@PresidentsCup;#TeamUSA;"914661855947366406";https://twitter.com/realDonaldTrump/status/914661855947366406
realDonaldTrump;2017-10-01 15:01;47676;189028;"Being nice to Rocket Man hasn't worked in 25 years, why would it work now? Clinton failed, Bush failed, and Obama failed. I won't fail.";;;;"914565910798782465";https://twitter.com/realDonaldTrump/status/914565910798782465
realDonaldTrump;2017-10-01 10:31;14059;63123;"...Save your energy Rex, we'll do what has to be done!";;;;"914497947517227008";https://twitter.com/realDonaldTrump/status/914497947517227008
realDonaldTrump;2017-10-01 10:30;25390;102817;"I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man...";;;;"914497877543735296";https://twitter.com/realDonaldTrump/status/914497877543735296
realDonaldTrump;2017-10-01 08:30;14166;76072;"...for safety. Thank you to the Governor of P.R. and to all of those who are working so closely with our First Responders. Fantastic job!";;;;"914467502251528192";https://twitter.com/realDonaldTrump/status/914467502251528192
realDonaldTrump;2017-10-01 08:26;16041;80815;"...people are now starting to recognize the amazing work that has been done by FEMA and our great Military. All buildings now inspected.....";;;;"914466534365569025";https://twitter.com/realDonaldTrump/status/914466534365569025
realDonaldTrump;2017-10-01 08:22;18291;82303;"We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...";;;;"914465475777695744";https://twitter.com/realDonaldTrump/status/914465475777695744
realDonaldTrump;2017-09-30 22:08;31678;116857;"19,000 RESPECTING our National Anthem! #StandForOurAnthem pic.twitter.com/czutyGaMQV";;;#StandForOurAnthem;"914310901855129601";https://twitter.com/realDonaldTrump/status/914310901855129601
realDonaldTrump;2017-09-30 19:24;7441;47377;"In analyzing the Alabama Primary race,FAKE NEWS always fails to mention that the candidate I endorsed went up MANY points after endorsement!";;;;"914269704440737792";https://twitter.com/realDonaldTrump/status/914269704440737792
realDonaldTrump;2017-09-30 18:46;32278;93947;"Because of #FakeNews my people are not getting the credit they deserve for doing a great job. As seen here, they are ALL doing a GREAT JOB! pic.twitter.com/1ltW2t3rwy";;;#FakeNews;"914260261304860672";https://twitter.com/realDonaldTrump/status/914260261304860672
realDonaldTrump;2017-09-30 18:26;27392;125245;"Very important that NFL players STAND tomorrow, and always, for the playing of our National Anthem. Respect our Flag and our Country!";;;;"914255264282480640";https://twitter.com/realDonaldTrump/status/914255264282480640
realDonaldTrump;2017-09-30 18:15;13087;67267;"I will be in PR on Tues. to further ensure we continue doing everything possible to assist & support the people in their time of great need.";;;;"914252271982178306";https://twitter.com/realDonaldTrump/status/914252271982178306
realDonaldTrump;2017-09-30 16:37;17633;77555;"Results of recovery efforts will speak much louder than complaints by San Juan Mayor. Doing everything we can to help great people of PR!";;;;"914227642131509248";https://twitter.com/realDonaldTrump/status/914227642131509248
realDonaldTrump;2017-09-30 15:57;13964;67897;"We must all be united in offering assistance to everyone suffering in Puerto Rico and elsewhere in the wake of this terrible disaster.";;;;"914217658517737472";https://twitter.com/realDonaldTrump/status/914217658517737472
realDonaldTrump;2017-09-30 15:56;7869;36133;"...... #FakeNews critics are working overtime, but we're getting great marks from the people that truly matter! #PRStrong";;;#FakeNews #PRStrong;"914217477495717889";https://twitter.com/realDonaldTrump/status/914217477495717889
realDonaldTrump;2017-09-30 15:55;9882;46414;"My Administration, Governor @RicardoRossello , and many others are working together to help the people of Puerto Rico in every way...";;@RicardoRossello;;"914217117695795201";https://twitter.com/realDonaldTrump/status/914217117695795201
realDonaldTrump;2017-09-30 15:53;16121;63836;"To the people of Puerto Rico: Do not believe the #FakeNews ! #PRStrong";;;#FakeNews #PRStrong;"914216744385904640";https://twitter.com/realDonaldTrump/status/914216744385904640
realDonaldTrump;2017-09-30 15:43;12929;62572;"Congresswoman Jennifer Gonzalez-Colon of Puerto Rico has been wonderful to deal with and a great representative of the people. Thank you!";;;;"914214237584674816";https://twitter.com/realDonaldTrump/status/914214237584674816
realDonaldTrump;2017-09-30 15:30;13460;60872;"Just spoke to Governor Kenneth Mapp of the U.S. Virgin Islands who stated that #FEMA and Military are doing a GREAT job! Thank you Governor!";;;#FEMA;"914210813237489666";https://twitter.com/realDonaldTrump/status/914210813237489666
realDonaldTrump;2017-09-30 15:19;14088;66696;"The Governor of Puerto Rico, Ricardo Rossello, is a great guy and leader who is really working hard. Thank you Ricky!";;;;"914208123564494850";https://twitter.com/realDonaldTrump/status/914208123564494850
realDonaldTrump;2017-09-30 14:04;16980;77359;"Despite the Fake News Media in conjunction with the Dems, an amazing job is being done in Puerto Rico. Great people!";;;;"914189344533024768";https://twitter.com/realDonaldTrump/status/914189344533024768
realDonaldTrump;2017-09-30 08:07;24726;91751;"The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!";;;;"914099295963553792";https://twitter.com/realDonaldTrump/status/914099295963553792
realDonaldTrump;2017-09-30 07:55;13867;69382;"I will be going to Puerto Rico on Tuesday with Melania. Will hopefully be able to stop at the U.S. Virgin Islands (people working hard).";;;;"914096428879933440";https://twitter.com/realDonaldTrump/status/914096428879933440
realDonaldTrump;2017-09-30 07:48;20971;80870;"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to "get Trump." Not fair to FR or effort!";;;;"914094625488502784";https://twitter.com/realDonaldTrump/status/914094625488502784
realDonaldTrump;2017-09-30 07:33;13712;62444;"The military and first responders, despite no electric, roads, phones etc., have done an amazing job. Puerto Rico was totally destroyed.";;;;"914090947180470272";https://twitter.com/realDonaldTrump/status/914090947180470272
realDonaldTrump;2017-09-30 07:29;15674;69240;"...want everything to be done for them when it should be a community effort. 10,000 Federal workers now on Island doing a fantastic job.";;;;"914089888596754434";https://twitter.com/realDonaldTrump/status/914089888596754434
realDonaldTrump;2017-09-30 07:26;15522;56675;"...Such poor leadership ability by the Mayor of San Juan, and others in Puerto Rico, who are not able to get their workers to help. They....";;;;"914089003745468417";https://twitter.com/realDonaldTrump/status/914089003745468417
realDonaldTrump;2017-09-30 07:19;21902;70480;"The Mayor of San Juan, who was very complimentary only a few days ago, has now been told by the Democrats that you must be nasty to Trump.";;;;"914087234869047296";https://twitter.com/realDonaldTrump/status/914087234869047296
realDonaldTrump;2017-09-29 19:03;1505;4487;"THANK YOU to the amazing Indianapolis Metropolitan Police Department and all law enforcement officers, for all you do 24/7/365! #LESM pic.twitter.com/XFqxbMBEbP";;;#LESM;"913902084461916161";https://twitter.com/realDonaldTrump/status/913902084461916161
realDonaldTrump;2017-09-29 18:23;6407;29141;"Join me for my #WeeklyAddress http:// 45.wh.gov/WeeklyAddress pic.twitter.com/NnM2jOkEs0";;;#WeeklyAddress;"913892019847778305";https://twitter.com/realDonaldTrump/status/913892019847778305
realDonaldTrump;2017-09-29 18:10;12067;53334;"My thoughts are with all those observing Yom Kippur, the holiest day of the Jewish year. pic.twitter.com/0LuZCZl29D";;;;"913888647631577088";https://twitter.com/realDonaldTrump/status/913888647631577088
realDonaldTrump;2017-09-29 16:02;6456;31405;"Thank you @ShopFloorNAM . An honor to be with you today. Great news! Manufacturers report record-high economic optimism in 2017. #TaxReform pic.twitter.com/4sgMWGotOF";;@ShopFloorNAM;#TaxReform;"913856413541138432";https://twitter.com/realDonaldTrump/status/913856413541138432
realDonaldTrump;2017-09-29 13:45;10347;50275;"This week we came one step closer to reaching the goal of aligning the skills taught in our nation’s classrooms with the jobs of the future. pic.twitter.com/9s1ggeIJJ5";;;;"913821956625059840";https://twitter.com/realDonaldTrump/status/913821956625059840
realDonaldTrump;2017-09-29 09:39;11366;59863;"RECORD HIGH FOR S & P 500!";;;;"913760243770896389";https://twitter.com/realDonaldTrump/status/913760243770896389
realDonaldTrump;2017-09-29 09:30;14140;72691;"Thank you to FEMA, our great Military & all First Responders who are working so hard,against terrible odds,in Puerto Rico. See you Tuesday!";;;;"913757869627133953";https://twitter.com/realDonaldTrump/status/913757869627133953
realDonaldTrump;2017-09-29 07:18;11358;57766;"...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!";;;;"913724766208610304";https://twitter.com/realDonaldTrump/status/913724766208610304
realDonaldTrump;2017-09-29 07:14;15846;67401;"Puerto Rico Governor Ricardo Rossello just stated: "The Administration and the President, every time we've spoken, they've delivered......";;;;"913723771336392704";https://twitter.com/realDonaldTrump/status/913723771336392704
realDonaldTrump;2017-09-28 22:22;22176;91807;"GDP was revised upward to 3.1 for last quarter. Many people thought it would be years before that happened. We have just begun!";;;;"913589799411490817";https://twitter.com/realDonaldTrump/status/913589799411490817
realDonaldTrump;2017-09-28 20:03;13595;65392;"Puerto Rico is devastated. Phone system, electric grid many roads, gone. FEMA and First Responders are amazing. Governor said "great job!"";;;;"913554705816711168";https://twitter.com/realDonaldTrump/status/913554705816711168
realDonaldTrump;2017-09-28 19:45;14290;74183;"...really hard to help but many have lost their homes. Military is now on site and I will be there Tuesday. Wish press would treat fairly!";;;;"913550237377138688";https://twitter.com/realDonaldTrump/status/913550237377138688
realDonaldTrump;2017-09-28 19:41;11032;54903;"FEMA & First Responders are doing a GREAT job in Puerto Rico. Massive food & water delivered. Docks & electric grid dead. Locals trying....";;;;"913549374227181568";https://twitter.com/realDonaldTrump/status/913549374227181568
realDonaldTrump;2017-09-28 15:39;14396;66472;"Welcome back @SteveScalise ! #TeamScalise pic.twitter.com/CoRed8rfL2";;@SteveScalise;#TeamScalise;"913488283321159680";https://twitter.com/realDonaldTrump/status/913488283321159680
realDonaldTrump;2017-09-28 10:01;17985;86774;"The electric power grid in Puerto Rico is totally shot. Large numbers of generators are now on Island. Food and water on site.";;;;"913403237033742336";https://twitter.com/realDonaldTrump/status/913403237033742336
realDonaldTrump;2017-09-28 07:55;17748;79299;"Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.";;;;"913371663789625344";https://twitter.com/realDonaldTrump/status/913371663789625344
realDonaldTrump;2017-09-27 21:55;17791;76209;"It is time to take care of OUR people, to rebuild OUR NATION, and to fight for OUR GREAT AMERICAN WORKERS! #TaxReform #USA pic.twitter.com/LsZvHg3got";;;#TaxReform #USA;"913220484640182272";https://twitter.com/realDonaldTrump/status/913220484640182272
realDonaldTrump;2017-09-27 19:42;14959;61827;"This is the right TAX CUT @the RIGHT TIME. We will ALL succeed & grow TOGETHER – as one team, one people, & one American family. #TaxReform pic.twitter.com/rtLWANJjIQ";;@the;#TaxReform;"913187235452690432";https://twitter.com/realDonaldTrump/status/913187235452690432
realDonaldTrump;2017-09-27 15:07;10872;59091;"Just arrived in Indianapolis, Indiana to make an announcement on #TaxReform ! Together, we are going to MAKE AMERICA GREAT AGAIN! pic.twitter.com/Dy9UwhkWHL";;;#TaxReform;"913117797231857664";https://twitter.com/realDonaldTrump/status/913117797231857664
realDonaldTrump;2017-09-27 09:41;18898;96673;"..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring";;;;"913035855509491712";https://twitter.com/realDonaldTrump/status/913035855509491712
realDonaldTrump;2017-09-27 09:36;16531;67325;"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes (apologized) & @WaPo were anti-Trump. Collusion?";;@nytimes @WaPo;;"913034591879024640";https://twitter.com/realDonaldTrump/status/913034591879024640
realDonaldTrump;2017-09-27 07:36;13321;64758;"We will have the votes for Healthcare but not for the reconciliation deadline of Friday, after which we need 60. Get rid of Filibuster Rule!";;;;"913004378486984704";https://twitter.com/realDonaldTrump/status/913004378486984704
realDonaldTrump;2017-09-27 07:32;10117;54731;"With one Yes vote in hospital & very positive signs from Alaska and two others (McCain is out), we have the HCare Vote, but not for Friday!";;;;"913003340451188737";https://twitter.com/realDonaldTrump/status/913003340451188737
realDonaldTrump;2017-09-27 07:09;17454;92696;"Spoke to Jerry Jones of the Dallas Cowboys yesterday. Jerry is a winner who knows how to get things done. Players will stand for Country!";;;;"912997506900021248";https://twitter.com/realDonaldTrump/status/912997506900021248
realDonaldTrump;2017-09-27 06:56;13127;62423;"Spoke to Roy Moore of Alabama last night for the first time. Sounds like a really great guy who ran a fantastic race. He will help to #MAGA !";;;#MAGA;"912994446219898880";https://twitter.com/realDonaldTrump/status/912994446219898880
realDonaldTrump;2017-09-26 22:17;17658;88379;"Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back & ran a good race. Roy, WIN in Dec!";;;;"912863676792786946";https://twitter.com/realDonaldTrump/status/912863676792786946
realDonaldTrump;2017-09-26 20:30;8754;55048;"70 years ago today, the National Security Council met for the first time. Great history of advising Presidents-then & now! Thanks NSC Staff!";;;;"912836917296877569";https://twitter.com/realDonaldTrump/status/912836917296877569
realDonaldTrump;2017-09-26 19:46;6384;34406;"Thank you to our wonderful team @USUN and their families. Keep up the GREAT work! #USA pic.twitter.com/s7KhlSMEqY";;@USUN;#USA;"912825663694016522";https://twitter.com/realDonaldTrump/status/912825663694016522
realDonaldTrump;2017-09-26 18:43;8560;39849;"It was an honor to welcome President @MarianoraJoy of Spain. Thank you for standing w/ us in our efforts to isolate the brutal #NoKo regime. pic.twitter.com/43U4T34JgF";;@MarianoraJoy;#NoKo;"912809860965613568";https://twitter.com/realDonaldTrump/status/912809860965613568
realDonaldTrump;2017-09-26 18:32;8690;47275;"I want to express our support and extend our prayers to all those affected by the vile terror attack in Spain last month. pic.twitter.com/5mT0QXFlnL";;;;"912807096885723137";https://twitter.com/realDonaldTrump/status/912807096885723137
realDonaldTrump;2017-09-26 17:34;10642;46974;"America's hearts & prayers are with the people of #PuertoRico & the #USVI . We will get through this - and we will get through this TOGETHER! pic.twitter.com/NcmsF4Fqpr";;;#PuertoRico #USVI;"912792478096302080";https://twitter.com/realDonaldTrump/status/912792478096302080
realDonaldTrump;2017-09-26 16:43;6999;43788;"Heading over to the @UN to meet with Ambassador @NikkiHaley and all of her great representatives! #USA";;@UN @NikkiHaley;#USA;"912779672257261569";https://twitter.com/realDonaldTrump/status/912779672257261569
realDonaldTrump;2017-09-26 12:13;7011;38169;"Honored to welcome Republican and Democrat members of the House Ways and Means Committee to the White House today! #USA pic.twitter.com/nWnX9CDP0d";;;#USA;"912711807709667331";https://twitter.com/realDonaldTrump/status/912711807709667331
realDonaldTrump;2017-09-26 09:06;19713;89344;"The NFL has all sorts of rules and regulations. The only way out for them is to set a rule that you can't kneel during our National Anthem!";;;;"912664574461120512";https://twitter.com/realDonaldTrump/status/912664574461120512
realDonaldTrump;2017-09-26 08:13;14095;67777;"Thank you to Carmen Yulin Cruz, the Mayor of San Juan, for your kind words on FEMA etc.We are working hard. Much food and water there/on way";;;;"912651215997202432";https://twitter.com/realDonaldTrump/status/912651215997202432
realDonaldTrump;2017-09-26 07:14;12489;50273;"Great interview on @foxandfriends with the parents of Otto Warmbier: 1994 - 2017. Otto was tortured beyond belief by North Korea.";;@foxandfriends;;"912636538156146688";https://twitter.com/realDonaldTrump/status/912636538156146688
realDonaldTrump;2017-09-26 06:47;15267;85978;"But while Dallas dropped to its knees as a team, they all stood up for our National Anthem. Big progress being made-we all love our country!";;;;"912629775629418501";https://twitter.com/realDonaldTrump/status/912629775629418501
